j,i,lat,long,counts,address,township,towncode
12,31,39.76251635018845,116.5040717735157,982.0,北京市大兴区北京经济技术开发区泰河路,北京经济技术开发区,110115403000
12,32,39.76251635018845,116.52006696159549,200.0,北京市大兴区北京经济技术开发区凉水河二街,北京经济技术开发区,110115403000
12,33,39.76251635018845,116.5360621496753,162.0,北京市大兴区北京经济技术开发区西环南路,北京经济技术开发区,110115403000
12,34,39.76251635018845,116.55205733775509,1389.0,北京市通州区马驹桥镇郭政路天润快捷宾馆,马驹桥镇,110112109000
12,35,39.76251635018845,116.5680525258349,260.0,北京市通州区马驹桥镇物流园区路,马驹桥镇,110112109000
12,36,39.76251635018845,116.58404771391469,461.0,北京市通州区马驹桥镇物流东路,马驹桥镇,110112109000
12,37,39.76251635018845,116.6000429019945,38.0,北京市通州区马驹桥镇物流路,马驹桥镇,110112109000
12,38,39.76251635018845,116.61603809007428,182.0,北京市通州区马驹桥镇团瓢庄路,马驹桥镇,110112109000
12,39,39.76251635018845,116.6320332781541,36.0,北京市通州区马驹桥镇大姚辛庄村村委会,马驹桥镇,110112109000
12,40,39.76251635018845,116.64802846623388,11.0,北京市通州区马驹桥镇九德路,马驹桥镇,110112109000
12,41,39.76251635018845,116.6640236543137,132.0,北京市通州区马驹桥镇S15京津高速,马驹桥镇,110112109000
12,43,39.76251635018845,116.6960140304733,83.0,北京市通州区张家湾镇中街,张家湾镇,110112105000
12,45,39.76251635018845,116.72800440663289,5.0,北京市通州区张家湾镇张凤路,张家湾镇,110112105000
12,47,39.76251635018845,116.75999478279249,3.0,北京市通州区漷县镇吴东路,漷县镇,110112106000
12,48,39.76251635018845,116.7759899708723,10.0,北京市通州区漷县镇漷城西四路,漷县镇,110112106000
12,49,39.76251635018845,116.79198515895209,19.0,北京市通州区漷县镇北京易安德模架工程技术有限公司,漷县镇,110112106000
13,0,39.77551523397847,116.00822094304189,4.0,北京市房山区青龙湖镇辛口路,青龙湖镇,110111112000
13,1,39.77551523397847,116.0242161311217,1.0,北京市房山区青龙湖镇坨头路,青龙湖镇,110111112000
13,2,39.77551523397847,116.04021131920149,50.0,北京市房山区青龙湖镇良坨路,青龙湖镇,110111112000
13,3,39.77551523397847,116.0562065072813,15.0,北京市房山区青龙湖镇东沟,青龙湖镇,110111112000
13,5,39.77551523397847,116.0881968834409,72.0,北京市房山区青龙湖镇东环路,青龙湖镇,110111112000
13,6,39.77551523397847,116.10419207152069,20.0,北京市房山区青龙湖镇西六环,青龙湖镇,110111112000
13,7,39.77551523397847,116.1201872596005,24.0,北京市丰台区王佐镇京良路,王佐镇,110106101000
13,9,39.77551523397847,116.1521776357601,16.0,北京市丰台区王佐镇京良路,王佐镇,110106101000
13,10,39.77551523397847,116.16817282383991,776.0,北京市房山区长阳镇房建二公司,长阳镇,110111105000
13,11,39.77551523397847,116.1841680119197,662.0,北京市房山区长阳镇悦都新苑2区3号楼共和国部长纪念林,长阳镇,110111105000
13,12,39.77551523397847,116.20016319999951,546.0,北京市房山区长阳镇稻田路,长阳镇,110111105000
13,13,39.77551523397847,116.2161583880793,1227.0,北京市房山区长阳镇长阳1号路,长阳镇,110111105000
13,14,39.77551523397847,116.2321535761591,207.0,北京市房山区长阳镇北京永兴樱桃培育种植中心,长阳镇,110111105000
13,15,39.77551523397847,116.24814876423889,3.0,北京市房山区长阳镇京良路辅路,长阳镇,110111105000
13,16,39.77551523397847,116.2641439523187,17.0,北京市大兴区黄村镇狼立路,黄村镇,110115005000
13,17,39.77551523397847,116.28013914039849,38.0,北京市大兴区黄村镇孙黄路,黄村镇,110115005000
13,18,39.77551523397847,116.2961343284783,23.0,北京市大兴区黄村镇普天新能源汽车充电站(长安鹏亚琪站),黄村镇,110115005000
13,19,39.77551523397847,116.31212951655809,397.0,北京市丰台区花乡兴旺路,花乡,110106018000
13,20,39.77551523397847,116.3281247046379,1172.0,北京市大兴区清源街道保利·茉莉公馆,清源街道,110115003000
13,21,39.77551523397847,116.34411989271769,1398.0,北京市大兴区国家新媒体产业基地盛春坊9号楼盛春坊,国家新媒体产业基地,110115405000
13,22,39.77551523397847,116.3601150807975,142.0,北京市大兴区西红门镇北兴路,西红门镇,110115007000
13,23,39.77551523397847,116.37611026887728,740.0,北京市大兴区西红门镇新生活化妆品专卖店(余庆路),西红门镇,110115007000
13,24,39.77551523397847,116.3921054569571,224.0,北京市丰台区南苑街道亿嘉宏泰国际服饰(北京)有限公司北京南苑机场,南苑街道,110106005000
13,25,39.77551523397847,116.4081006450369,30.0,北京市大兴区旧宫镇友谊路,旧宫镇,110115006000
13,26,39.77551523397847,116.4240958331167,69.0,北京市大兴区旧宫镇S50南五环,旧宫镇,110115006000
13,27,39.77551523397847,116.44009102119651,391.0,北京市大兴区旧宫镇北京东胜亚电气技术有限公司,旧宫镇,110115006000
13,28,39.77551523397847,116.4560862092763,323.0,北京市大兴区旧宫镇公园南环路南海子公园,旧宫镇,110115006000
13,29,39.77551523397847,116.4720813973561,3.0,北京市大兴区亦庄镇南海子公园-观鹿台南海子公园,亦庄镇,110115004000
13,30,39.77551523397847,116.48807658543589,56.0,北京市大兴区亦庄镇凉水河一街,亦庄镇,110115004000
13,31,39.77551523397847,116.5040717735157,464.0,北京市大兴区北京经济技术开发区文昌大道,北京经济技术开发区,110115403000
13,32,39.77551523397847,116.52006696159549,922.0,北京市大兴区北京经济技术开发区首都医科大学附属北京同仁医院(南区),北京经济技术开发区,110115403000
13,33,39.77551523397847,116.5360621496753,419.0,北京市大兴区北京经济技术开发区西得乐机械(北京)有限公司,北京经济技术开发区,110115403000
13,34,39.77551523397847,116.55205733775509,456.0,北京市大兴区北京经济技术开发区G2京沪高速,北京经济技术开发区,110115403000
13,35,39.77551523397847,116.5680525258349,625.0,北京市大兴区北京经济技术开发区科创十五街,北京经济技术开发区,110115403000
13,36,39.77551523397847,116.58404771391469,282.0,北京市大兴区北京经济技术开发区科创十七街,北京经济技术开发区,110115403000
13,37,39.77551523397847,116.6000429019945,873.0,北京市通州区台湖镇水南南路,台湖镇,110112114000
13,39,39.77551523397847,116.6320332781541,17.0,北京市通州区台湖镇七支路,台湖镇,110112114000
13,40,39.77551523397847,116.64802846623388,6.0,北京市通州区张家湾镇S15京津高速,张家湾镇,110112105000
13,41,39.77551523397847,116.6640236543137,3.0,北京市通州区张家湾镇坨堤路,张家湾镇,110112105000
13,42,39.77551523397847,116.68001884239351,3.0,北京市通州区张家湾镇牛高路,张家湾镇,110112105000
13,43,39.77551523397847,116.6960140304733,25.0,北京市通州区张家湾镇张采路,张家湾镇,110112105000
13,44,39.77551523397847,116.7120092185531,7.0,北京市通州区张家湾镇大小北关路,张家湾镇,110112105000
13,45,39.77551523397847,116.72800440663289,39.0,北京市通州区张家湾镇北京运河人家食品有限公司,张家湾镇,110112105000
13,46,39.77551523397847,116.7439995947127,8.0,北京市通州区张家湾镇北王各庄村,张家湾镇,110112105000
13,47,39.77551523397847,116.75999478279249,15.0,北京市通州区漷县镇吴翟路,漷县镇,110112106000
13,48,39.77551523397847,116.7759899708723,5.0,北京市通州区漷县镇漷兴西二街21号,漷县镇,110112106000
13,49,39.77551523397847,116.79198515895209,34.0,北京市通州区漷县镇绿茵小区北京市通州区漷县中学,漷县镇,110112106000
14,1,39.78851411776847,116.0242161311217,11.0,北京市房山区青龙湖镇辛口路,青龙湖镇,110111112000
14,2,39.78851411776847,116.04021131920149,210.0,北京市房山区青龙湖镇青龙湖京煤化工有限公司,青龙湖镇,110111112000
14,4,39.78851411776847,116.07220169536109,29.0,北京市房山区青龙湖镇天湖国际会议中心-客房区,青龙湖镇,110111112000
14,5,39.78851411776847,116.0881968834409,5.0,北京市房山区青龙湖镇魏各庄路,青龙湖镇,110111112000
14,7,39.78851411776847,116.1201872596005,6.0,北京市丰台区西六环,[],[]
14,8,39.78851411776847,116.1361824476803,3.0,北京市丰台区王佐镇泉湖东路10号八一影视基地(暂停营业),王佐镇,110106101000
14,9,39.78851411776847,116.1521776357601,7.0,北京市丰台区王佐镇南宫烧烤基地,王佐镇,110106101000
14,10,39.78851411776847,116.16817282383991,95.0,北京市丰台区王佐镇瑞赛龙苗圃,王佐镇,110106101000
14,11,39.78851411776847,116.1841680119197,3.0,北京市丰台区王佐镇周口店路,王佐镇,110106101000
14,12,39.78851411776847,116.20016319999951,32.0,北京市丰台区王佐镇G4京港澳高速,王佐镇,110106101000
14,13,39.78851411776847,116.2161583880793,13.0,北京市房山区长阳镇高佃一路,长阳镇,110111105000
14,14,39.78851411776847,116.2321535761591,285.0,北京市房山区长阳镇右堤路,长阳镇,110111105000
14,16,39.78851411776847,116.2641439523187,1.0,北京市大兴区黄村镇左堤路,黄村镇,110115005000
14,17,39.78851411776847,116.28013914039849,118.0,北京市大兴区黄村镇富新街,黄村镇,110115005000
14,18,39.78851411776847,116.2961343284783,1273.0,北京市大兴区春泽园小区明春东园,[],[]
14,19,39.78851411776847,116.31212951655809,125.0,北京市丰台区花乡京良路111号,花乡,110106018000
14,20,39.78851411776847,116.3281247046379,296.0,北京市大兴区西红门镇欣宁街荟聚购物中心(西红门店),西红门镇,110115007000
14,21,39.78851411776847,116.34411989271769,854.0,北京市大兴区西红门镇星光佳园鸿坤·理想城7期,西红门镇,110115007000
14,22,39.78851411776847,116.3601150807975,47.0,北京市大兴区西红门镇家园公寓北京市供销学校(大兴校区),西红门镇,110115007000
14,23,39.78851411776847,116.37611026887728,62.0,北京市丰台区南苑乡团河路290号,南苑乡,110106019000
14,24,39.78851411776847,116.3921054569571,103.0,北京市丰台区南苑街道南小街北路北京南苑机场,南苑街道,110106005000
14,25,39.78851411776847,116.4081006450369,199.0,北京市丰台区南苑街道南小街北路12号,南苑街道,110106005000
14,26,39.78851411776847,116.4240958331167,814.0,北京市大兴区旧宫镇小马乡味儿铁锅炖(南小街),旧宫镇,110115006000
14,27,39.78851411776847,116.44009102119651,287.0,北京市大兴区旧宫镇S50南五环,旧宫镇,110115006000
14,28,39.78851411776847,116.4560862092763,14.0,北京市大兴区旧宫镇公园北环路,旧宫镇,110115006000
14,29,39.78851411776847,116.4720813973561,58.0,北京市大兴区亦庄镇文华街中信墅,亦庄镇,110115004000
14,30,39.78851411776847,116.48807658543589,748.0,北京市大兴区北京经济技术开发区西环北路,北京经济技术开发区,110115403000
14,31,39.78851411776847,116.5040717735157,1039.0,北京市大兴区北京经济技术开发区荣京西街,北京经济技术开发区,110115403000
14,32,39.78851411776847,116.52006696159549,1039.0,北京市大兴区北京经济技术开发区运成街6号,北京经济技术开发区,110115403000
14,33,39.78851411776847,116.5360621496753,1232.0,北京市大兴区北京经济技术开发区鸿禧高尔夫俱乐部北京鸿禧国际高尔夫俱乐部,北京经济技术开发区,110115403000
14,34,39.78851411776847,116.55205733775509,214.0,北京市大兴区北京经济技术开发区科创十街,北京经济技术开发区,110115403000
14,35,39.78851411776847,116.5680525258349,819.0,北京市大兴区北京经济技术开发区经海六路5号院东尚·E园,北京经济技术开发区,110115403000
14,36,39.78851411776847,116.58404771391469,75.0,北京市通州区经海九路,[],[]
14,41,39.78851411776847,116.6640236543137,2.0,北京市通州区张家湾镇北京市中天华阳海绵有限公司,张家湾镇,110112105000
14,42,39.78851411776847,116.68001884239351,6.0,北京市通州区张家湾镇北京华源发白皮松基地,张家湾镇,110112105000
14,43,39.78851411776847,116.6960140304733,11.0,北京市通州区张家湾镇牛样路,张家湾镇,110112105000
14,44,39.78851411776847,116.7120092185531,47.0,北京市通州区张家湾镇干渠路,张家湾镇,110112105000
14,45,39.78851411776847,116.72800440663289,5.0,北京市通州区张家湾镇张凤路,张家湾镇,110112105000
14,46,39.78851411776847,116.7439995947127,3.0,北京市通州区张家湾镇枣凤沟,张家湾镇,110112105000
14,47,39.78851411776847,116.75999478279249,6.0,北京市通州区漷县镇吴翟路,漷县镇,110112106000
14,48,39.78851411776847,116.7759899708723,2.0,北京市通州区漷县镇南漷路,漷县镇,110112106000
14,49,39.78851411776847,116.79198515895209,35.0,北京市通州区漷县镇京塘路,漷县镇,110112106000
15,0,39.80151300155849,116.00822094304189,45.0,北京市房山区河北镇半壁店村路,河北镇,110111107000
15,1,39.80151300155849,116.0242161311217,2.0,北京市房山区青龙湖镇大寨沟,青龙湖镇,110111112000
15,3,39.80151300155849,116.0562065072813,4.0,北京市房山区青龙湖镇焦万路,青龙湖镇,110111112000
15,4,39.80151300155849,116.07220169536109,28.0,北京市房山区青龙湖镇北京京辉高尔夫俱乐部北京京辉高尔夫俱乐部有限公司,青龙湖镇,110111112000
15,5,39.80151300155849,116.0881968834409,109.0,北京市房山区北京青龙湖公园,[],[]
15,6,39.80151300155849,116.10419207152069,4.0,北京市丰台区王佐镇魏各庄路,王佐镇,110106101000
15,7,39.80151300155849,116.1201872596005,27.0,北京市丰台区王佐镇西六环,王佐镇,110106101000
15,8,39.80151300155849,116.1361824476803,74.0,北京市丰台区王佐镇康泉路馨慧苑,王佐镇,110106101000
15,9,39.80151300155849,116.1521776357601,60.0,北京市丰台区王佐镇南宫新苑小区南宫新苑小区A区,王佐镇,110106101000
15,10,39.80151300155849,116.16817282383991,237.0,北京市丰台区王佐镇长青路,王佐镇,110106101000
15,11,39.80151300155849,116.1841680119197,18.0,北京市丰台区长辛店镇北京供电段长阳分区亭,长辛店镇,110106100000
15,12,39.80151300155849,116.20016319999951,75.0,北京市丰台区长辛店镇长辛店大街,长辛店镇,110106100000
15,13,39.80151300155849,116.2161583880793,125.0,北京市房山区长阳镇长韩路金域缇香,长阳镇,110111105000
15,14,39.80151300155849,116.2321535761591,231.0,北京市房山区长阳镇右堤路,长阳镇,110111105000
15,16,39.80151300155849,116.2641439523187,2.0,北京市丰台区宛平城镇左堤路,宛平城镇,110106014000
15,17,39.80151300155849,116.28013914039849,77.0,北京市丰台区花乡居库路居库名品家具仓储卖场,花乡,110106018000
15,18,39.80151300155849,116.2961343284783,190.0,北京市丰台区花乡花乡一鸡场,花乡,110106018000
15,19,39.80151300155849,116.31212951655809,213.0,北京市丰台区花乡天津利达钢塑管,花乡,110106018000
15,20,39.80151300155849,116.3281247046379,161.0,北京市丰台区花乡特来电汽车充电站(北京新发地),花乡,110106018000
15,21,39.80151300155849,116.34411989271769,1771.0,北京市大兴区西红门镇九龙山庄九龙山庄2区,西红门镇,110115007000
15,22,39.80151300155849,116.3601150807975,1044.0,北京市丰台区南苑乡同兴园19号楼,南苑乡,110106019000
15,23,39.80151300155849,116.37611026887728,1082.0,北京市丰台区南苑街道显春学堂,南苑街道,110106005000
15,24,39.80151300155849,116.3921054569571,443.0,北京市丰台区南苑街道警备西路20号北京南苑机场,南苑街道,110106005000
15,25,39.80151300155849,116.4081006450369,108.0,北京市丰台区东高地街道东南大道,东高地街道,110106006000
15,26,39.80151300155849,116.4240958331167,1114.0,北京市丰台区东高地街道万源小区万源西里,东高地街道,110106006000
15,27,39.80151300155849,116.44009102119651,366.0,北京市大兴区旧宫镇迎宾路,旧宫镇,110115006000
15,28,39.80151300155849,116.4560862092763,618.0,北京市大兴区旧宫镇美然绿色家园美然绿色家园(旧忠路),旧宫镇,110115006000
15,29,39.80151300155849,116.4720813973561,617.0,北京市大兴区亦庄镇S50南五环,亦庄镇,110115004000
15,30,39.80151300155849,116.48807658543589,1487.0,北京市大兴区亦庄镇北环西路,亦庄镇,110115004000
15,31,39.80151300155849,116.5040717735157,1902.0,北京市大兴区北京经济技术开发区渣打银行(北京亦庄支行),北京经济技术开发区,110115403000
15,32,39.80151300155849,116.52006696159549,1274.0,北京市大兴区北京经济技术开发区中和街20号,北京经济技术开发区,110115403000
15,33,39.80151300155849,116.5360621496753,387.0,北京市大兴区北京经济技术开发区浩邈大厦亚宝药业集团北京药物研究院,北京经济技术开发区,110115403000
15,34,39.80151300155849,116.55205733775509,89.0,北京市通州区台湖镇建元装饰股份有限公司国际企业大道Ⅲ,台湖镇,110112114000
15,35,39.80151300155849,116.5680525258349,274.0,北京市通州区台湖镇经海八路,台湖镇,110112114000
15,36,39.80151300155849,116.58404771391469,464.0,北京市通州区台湖镇次渠怡芳园小区,台湖镇,110112114000
15,37,39.80151300155849,116.6000429019945,5.0,北京市通州区台湖镇潞堤路,台湖镇,110112114000
15,38,39.80151300155849,116.61603809007428,7.0,北京市通州区台湖镇站前街,台湖镇,110112114000
15,40,39.80151300155849,116.64802846623388,7.0,北京市通州区台湖镇铺北路,台湖镇,110112114000
15,41,39.80151300155849,116.6640236543137,47.0,北京市通州区张家湾镇南火垡路,张家湾镇,110112105000
15,42,39.80151300155849,116.68001884239351,23.0,北京市通州区张家湾镇三支路,张家湾镇,110112105000
15,43,39.80151300155849,116.6960140304733,40.0,北京市通州区张家湾镇三苍路,张家湾镇,110112105000
15,44,39.80151300155849,116.7120092185531,154.0,北京市通州区张家湾镇华毅司马展览工程有限公司,张家湾镇,110112105000
15,45,39.80151300155849,116.72800440663289,92.0,北京市通州区张家湾镇张凤路,张家湾镇,110112105000
15,46,39.80151300155849,116.7439995947127,1.0,北京市通州区漷县镇枣林庄路,漷县镇,110112106000
15,47,39.80151300155849,116.75999478279249,8.0,北京市通州区漷县镇吴翟路,漷县镇,110112106000
15,48,39.80151300155849,116.7759899708723,39.0,北京市通州区漷县镇凉水河左堤路,漷县镇,110112106000
15,49,39.80151300155849,116.79198515895209,11.0,北京市通州区西集镇运河鑫宇种植园,西集镇,110112110000
16,2,39.814511885348495,116.04021131920149,1.0,北京市房山区青龙湖镇良三路,青龙湖镇,110111112000
16,3,39.814511885348495,116.0562065072813,54.0,北京市房山区青龙湖镇良三路,青龙湖镇,110111112000
16,4,39.814511885348495,116.07220169536109,12.0,北京市房山区青龙湖镇阎大路,青龙湖镇,110111112000
16,5,39.814511885348495,116.0881968834409,12.0,北京市丰台区王佐镇文林北街,王佐镇,110106101000
16,6,39.814511885348495,116.10419207152069,28.0,北京市丰台区王佐镇栗园村,王佐镇,110106101000
16,7,39.814511885348495,116.1201872596005,4.0,北京市丰台区王佐镇西六环,王佐镇,110106101000
16,8,39.814511885348495,116.1361824476803,41.0,北京市丰台区王佐镇王佐乡农业机械管理服务站,王佐镇,110106101000
16,9,39.814511885348495,116.1521776357601,152.0,北京市丰台区云岗街道飞航路,云岗街道,110106012000
16,10,39.814511885348495,116.16817282383991,823.0,北京市丰台区云岗街道镇岗塔路云岗北区西里东区,云岗街道,110106012000
16,11,39.814511885348495,116.1841680119197,231.0,北京市丰台区长辛店街道北京北方车辆集团有限公司,长辛店街道,110106011000
16,12,39.814511885348495,116.20016319999951,561.0,北京市丰台区长辛店镇北京东方赛博工贸有限公司,长辛店镇,110106100000
16,13,39.814511885348495,116.2161583880793,404.0,北京市房山区长阳镇中音影视艺术学校大宁山庄(长龙苑小区西北),长阳镇,110111105000
16,14,39.814511885348495,116.2321535761591,75.0,北京市房山区长阳镇右堤路,长阳镇,110111105000
16,16,39.814511885348495,116.2641439523187,1.0,北京市丰台区宛平城镇丰台折返段,宛平城镇,110106014000
16,17,39.814511885348495,116.28013914039849,2.0,北京市丰台区花乡御康公园木亭观景平台御康公园,花乡,110106018000
16,18,39.814511885348495,116.2961343284783,189.0,北京市丰台区花乡六圈南路中海九号公馆3区,花乡,110106018000
16,19,39.814511885348495,116.31212951655809,323.0,北京市丰台区花乡绿都园艺场燕保郭公庄家园,花乡,110106018000
16,20,39.814511885348495,116.3281247046379,58.0,北京市丰台区花乡北京英普特汽车服务有限公司(花乡店),花乡,110106018000
16,21,39.814511885348495,116.34411989271769,583.0,北京市丰台区花乡北京新发地新疆有机果品冷链库北京新发地农产品批发市场,花乡,110106018000
16,22,39.814511885348495,116.3601150807975,526.0,北京市丰台区南苑乡南苑西路422号,南苑乡,110106019000
16,23,39.814511885348495,116.37611026887728,1919.0,北京市丰台区南苑乡槐房路御槐园,南苑乡,110106019000
16,24,39.814511885348495,116.3921054569571,132.0,北京市丰台区和义街道大红门南路51号,和义街道,110106016000
16,25,39.814511885348495,116.4081006450369,1932.0,北京市丰台区和义街道和义东里社区,和义街道,110106016000
16,26,39.814511885348495,116.4240958331167,908.0,北京市大兴区旧宫镇航华公司,旧宫镇,110115006000
16,27,39.814511885348495,116.44009102119651,956.0,北京市大兴区旧宫镇庑殿路85号旺兴湖公园,旧宫镇,110115006000
16,28,39.814511885348495,116.4560862092763,1762.0,北京市大兴区旧宫镇地基商诺,旧宫镇,110115006000
16,29,39.814511885348495,116.4720813973561,309.0,北京市朝阳区小红门镇北京海格恒远汽车销售服务有限公司,小红门镇,110105027000
16,30,39.814511885348495,116.48807658543589,267.0,北京市大兴区亦庄镇东马路117号,亦庄镇,110115004000
16,31,39.814511885348495,116.5040717735157,1475.0,北京市大兴区北京经济技术开发区文化园东路国际企业文化园东园,北京经济技术开发区,110115403000
16,32,39.814511885348495,116.52006696159549,621.0,北京市大兴区亦庄镇科创一街,亦庄镇,110115004000
16,33,39.814511885348495,116.5360621496753,383.0,北京市大兴区亦庄镇大津控股大厦,亦庄镇,110115004000
16,34,39.814511885348495,116.55205733775509,144.0,北京市通州区台湖镇嘉创路,台湖镇,110112114000
16,35,39.814511885348495,116.5680525258349,87.0,北京市通州区台湖镇北京新福润达绝缘材料有限责任公司,台湖镇,110112114000
16,36,39.814511885348495,116.58404771391469,548.0,北京市通州区台湖镇东石东四路,台湖镇,110112114000
16,37,39.814511885348495,116.6000429019945,54.0,北京市通州区台湖镇S15京津高速,台湖镇,110112114000
16,38,39.814511885348495,116.61603809007428,8.0,北京市通州区台湖镇垛子路,台湖镇,110112114000
16,39,39.814511885348495,116.6320332781541,1.0,北京市通州区台湖镇育新双语幼儿园,台湖镇,110112114000
16,40,39.814511885348495,116.64802846623388,3.0,北京市通州区台湖镇蒋东路,台湖镇,110112114000
16,41,39.814511885348495,116.6640236543137,25.0,北京市通州区台湖镇力神机床有限公司,台湖镇,110112114000
16,42,39.814511885348495,116.68001884239351,133.0,北京市通州区张家湾镇四支路,张家湾镇,110112105000
16,44,39.814511885348495,116.7120092185531,81.0,北京市通州区张家湾镇新馨家园,张家湾镇,110112105000
16,45,39.814511885348495,116.72800440663289,14.0,北京市通州区张家湾镇张凤路,张家湾镇,110112105000
16,46,39.814511885348495,116.7439995947127,2285.0,北京市通州区张家湾镇枣林庄路,张家湾镇,110112105000
16,47,39.814511885348495,116.75999478279249,1.0,北京市通州区张家湾镇G1京哈高速,张家湾镇,110112105000
16,48,39.814511885348495,116.7759899708723,9.0,北京市通州区张家湾镇G1京哈高速,张家湾镇,110112105000
16,49,39.814511885348495,116.79198515895209,7.0,北京市通州区西集镇运河大堤路,西集镇,110112110000
17,1,39.82751076913851,116.0242161311217,28.0,北京市房山区青龙湖镇,青龙湖镇,110111112000
17,4,39.82751076913851,116.07220169536109,43.0,北京市房山区青龙湖镇阎吕路,青龙湖镇,110111112000
17,5,39.82751076913851,116.0881968834409,16.0,北京市房山区青龙湖镇姚广孝墓塔,青龙湖镇,110111112000
17,6,39.82751076913851,116.10419207152069,3.0,北京市丰台区王佐镇三清关帝庙,王佐镇,110106101000
17,7,39.82751076913851,116.1201872596005,6.0,北京市丰台区王佐镇西六环,王佐镇,110106101000
17,8,39.82751076913851,116.1361824476803,24.0,北京市丰台区王佐镇侯家峪村,王佐镇,110106101000
17,9,39.82751076913851,116.1521776357601,256.0,北京市丰台区云岗街道北京御靓斯生物科贸有限公司,云岗街道,110106012000
17,10,39.82751076913851,116.16817282383991,435.0,北京市丰台区长辛店镇北京香港惠驰窗饰有限公司,长辛店镇,110106100000
17,11,39.82751076913851,116.1841680119197,379.0,北京市丰台区长辛店镇崔村,长辛店镇,110106100000
17,12,39.82751076913851,116.20016319999951,44.0,北京市丰台区长辛店街道二七厂路,长辛店街道,110106011000
17,13,39.82751076913851,116.2161583880793,351.0,北京市丰台区长辛店镇G4京港澳高速,长辛店镇,110106100000
17,15,39.82751076913851,116.24814876423889,1.0,北京市丰台区宛平城镇农场路6号,宛平城镇,110106014000
17,16,39.82751076913851,116.2641439523187,223.0,北京市丰台区花乡民村路,花乡,110106018000
17,17,39.82751076913851,116.28013914039849,215.0,北京市丰台区新村街道外环西路,新村街道,110106010000
17,18,39.82751076913851,116.2961343284783,1428.0,北京市丰台区新村街道汽车博物馆南路汉威国际广场2区,新村街道,110106010000
17,19,39.82751076913851,116.31212951655809,1142.0,北京市丰台区新村街道樊羊路30号四合庄小学,新村街道,110106010000
17,20,39.82751076913851,116.3281247046379,343.0,北京市丰台区花乡丰台南路31号,花乡,110106018000
17,21,39.82751076913851,116.34411989271769,628.0,北京市丰台区花乡北京鲸广福通酒店用品有限公司有壹手快修,花乡,110106018000
17,22,39.82751076913851,116.3601150807975,260.0,北京市丰台区南苑乡槐新公园,南苑乡,110106019000
17,23,39.82751076913851,116.37611026887728,289.0,北京市丰台区南苑乡高庄子,南苑乡,110106019000
17,24,39.82751076913851,116.3921054569571,51.0,北京市丰台区和义街道大红门南路久敬庄60号家属院,和义街道,110106016000
17,25,39.82751076913851,116.4081006450369,956.0,北京市丰台区南苑乡鑫红海房地产,南苑乡,110106019000
17,26,39.82751076913851,116.4240958331167,612.0,北京市大兴区旧宫镇庑殿路469号,旧宫镇,110115006000
17,27,39.82751076913851,116.44009102119651,717.0,北京市朝阳区北京市房屋建筑工程应急抢险大队,[],[]
17,28,39.82751076913851,116.4560862092763,996.0,北京市朝阳区小红门镇小红门路78号,小红门镇,110105027000
17,29,39.82751076913851,116.4720813973561,123.0,北京市朝阳区小红门镇牌坊街22号江南山水,小红门镇,110105027000
17,30,39.82751076913851,116.48807658543589,280.0,北京市朝阳区小红门镇郊野家园镇海寺郊野公园,小红门镇,110105027000
17,31,39.82751076913851,116.5040717735157,180.0,北京市朝阳区十八里店镇文化广场路,十八里店镇,110105028000
17,32,39.82751076913851,116.52006696159549,1389.0,北京市大兴区亦庄镇S50东五环,亦庄镇,110115004000
17,33,39.82751076913851,116.5360621496753,666.0,北京市朝阳区十八里店镇富源广泰石材(东居时代小区北),十八里店镇,110105028000
17,34,39.82751076913851,116.55205733775509,406.0,北京市通州区台湖镇潞西路阳光城·京兆府(建设中),台湖镇,110112114000
17,35,39.82751076913851,116.5680525258349,253.0,北京市通州区台湖镇兴光二街,台湖镇,110112114000
17,36,39.82751076913851,116.58404771391469,56.0,北京市通州区台湖镇S15京津高速,台湖镇,110112114000
17,37,39.82751076913851,116.6000429019945,30.0,北京市通州区台湖镇金福湿地公园,台湖镇,110112114000
17,38,39.82751076913851,116.61603809007428,6.0,北京市通州区台湖镇张台路,台湖镇,110112114000
17,39,39.82751076913851,116.6320332781541,21.0,北京市通州区台湖镇京湖路,台湖镇,110112114000
17,40,39.82751076913851,116.64802846623388,81.0,北京市通州区台湖镇京湖路新印象台湖森林公园,台湖镇,110112114000
17,42,39.82751076913851,116.68001884239351,28.0,北京市通州区台湖镇东下营路,台湖镇,110112114000
17,43,39.82751076913851,116.6960140304733,11.0,北京市通州区张家湾镇齐善庄路,张家湾镇,110112105000
17,44,39.82751076913851,116.7120092185531,20.0,北京市通州区张家湾镇逸致园,张家湾镇,110112105000
17,45,39.82751076913851,116.72800440663289,17.0,北京市通州区张家湾镇金花罗汉鱼批发,张家湾镇,110112105000
17,47,39.82751076913851,116.75999478279249,3.0,北京市通州区张家湾镇里二泗南路114号,张家湾镇,110112105000
17,48,39.82751076913851,116.7759899708723,50.0,北京市通州区张家湾镇里二泗南路84号,张家湾镇,110112105000
17,49,39.82751076913851,116.79198515895209,4.0,北京市通州区张家湾镇运河大堤路,张家湾镇,110112105000
18,5,39.840509652928525,116.0881968834409,1.0,北京市丰台区王佐镇鲁坨路,王佐镇,110106101000
18,6,39.840509652928525,116.10419207152069,7.0,北京市丰台区王佐镇沙羊路,王佐镇,110106101000
