,idx,快递,名称,地址,name_lat,name_lng,lat,lng,是否有地址,wgs_lon,wgs_lat,x,y
2174,5975,宅急送快递,西城区宅急送快递,西城区西城区宅急送快递,39.9342801437085,116.373190104018,39.9342801437085,116.373190104018,是,116.36047154748792,39.9269677638882,12953.188439328456,4855.335101936722
2175,5576,宅急送快递,海淀区宅急送快递,海淀区海淀区宅急送快递,40.0331620450779,116.239677801021,40.0331620450779,116.239677801021,是,116.22703588022615,40.02620771281005,12938.334448797283,4869.751443411293
2176,5909,宅急送快递,北京通州区宅急送快递,通州区北京通州区宅急送快递,39.8098148838513,116.740079180676,39.8098148838513,116.740079180676,是,116.72756296289676,39.80254024385792,12994.05286876066,4837.2893180163155
2177,5870,宅急送快递,顺义区宅急送快递,顺义区顺义区宅急送快递,40.1549514704413,116.728229045281,40.1549514704413,116.728229045281,是,116.71560539691586,40.14787584871913,12992.721758604726,4887.454520455626
2178,5844,宅急送快递,石景山区宅急送快递,石景山区,39.9388665446455,116.184555810367,39.9388665446455,116.184555810367,是,116.17198210705008,39.931371577507704,12932.205890801926,4855.974389477475
2179,2132,宅急送快递,崇文区宅急送快递,北京市崇文区,39.8892918067842,116.424636289619,39.8892918067842,116.424636289619,是,116.4119589230443,39.88168612834188,12958.919987756874,4848.764095368012
2180,3835,宅急送快递,平谷区宅急送快递,北京市平谷区二环路东头泰和园底商3号,40.2159254538956,117.150433448191,40.2159254538956,117.150433448191,是,117.13741685495533,40.20841046854684,13039.677595317911,4896.274300081918
2181,4908,宅急送快递,延庆县宅急送快递,北京市延庆县东岳庙街11号商铺,40.545156469742,116.169735286295,40.4654516967987,115.980069841153,是,115.96732821331199,40.45855116946749,12909.423923565313,4932.8031544617725
2182,5781,宅急送快递,密云县宅急送快递,密云区,40.532843361005,117.001200535014,40.5173348538456,117.096665684382,是,117.08357252546848,40.50980149888101,13033.683671978164,4940.304168556043
2183,5224,宅急送快递,朝阳区宅急送快递,朝阳区宅急送快递,39.9589531664066,116.52169489108,39.9589531664066,116.52169489108,否,116.509363128332,39.95143915387378,12969.762974289115,4858.888056264919
2184,5437,宅急送快递,房山区宅急送快递,房山区宅急送快递,39.7267526207963,115.862836312904,39.7267526207963,115.862836312904,否,115.85023036109335,39.720045845719014,12896.388650285162,4825.343113079375
2185,3793,宅急送快递,门头沟区宅急送快递,北京市门头沟区永定镇,40.0008930314764,115.79579538125,39.9063290109003,116.115575085623,是,116.10265332072048,39.89924441879115,12924.488245611474,4851.311536509619
2186,5020,安能物流,通州梨园安能物流,北京通州区梨园万盛中二街189号,39.9339194651168,116.677809458599,39.8757970694792,116.658104036695,是,116.64581623154308,39.868411667283794,12984.95286425362,4846.838605754901
2187,5037,安能物流,北京通州九棵树安能物流,北京通州区徐辛庄，通顺路与徐尹路东南200米,39.9339194651168,116.677809458599,40.0200740560823,116.653713658346,是,116.64144588067555,40.01265648680176,12984.466359020527,4867.781655484179
2188,447,安能物流,大生庄开发路安能物流,北京丰台大生庄开发路号,39.7722401457154,116.4263182185,39.773758929618,116.414943995404,是,116.40231607316058,39.76604548321058,12957.846550618171,4832.002661907951
2189,66,安能物流,大都安能物流,北京昌平区阳坊西大街号,39.9804973226638,116.545940171634,40.2302293702229,116.238552783854,是,116.2258550041174,40.223259402981526,12938.202994270185,4898.438964440826
2190,4962,安能物流,顺义国展中心安能物流,北京顺义区马坡镇良正卷村金马顺超北侧,40.1549514704413,116.728229045281,40.1789734899014,116.604637431724,是,116.5922682011914,40.172128136790306,12978.99192478272,4890.9870883358735
2191,5027,安能物流,北京通州四部安能物流,北京通州区潞苑南大街614号,39.9339194651168,116.677809458599,39.933684931399,116.678500775655,是,116.66607666167657,39.92659573881058,12987.208245019021,4855.281098129686
2192,4963,安能物流,昌平阳坊安能物流,北京顺义区马坡镇庙卷村,40.2065167724397,116.212961942723,40.1712737691671,116.618657887683,是,116.60636336147276,40.164181599009176,12980.560990847673,4889.829463328693
2193,4964,安能物流,北京顺义木林安能物流,北京顺义区木林镇镇政府旁,40.2521918132567,116.784341187961,40.2515493555015,116.781920519611,是,116.76936756599265,40.244059491642794,12998.706535889462,4901.471980715493
2194,446,安能物流,大生庄中南湾安能物流,北京丰台大生庄吉场路号,39.7722401457154,116.4263182185,39.8419378522047,116.258370335467,是,116.24586590554783,39.834693095496114,12940.430597627423,4841.949327607444
2195,5026,安能物流,北京通州宋庄安能物流,北京通州区潞城镇召里北500米,39.9339194651168,116.677809458599,39.8827796225828,116.793627548729,是,116.78106162082976,39.87551962922127,13000.008312119058,4847.869584832101
