id,company,job_title,joburl,lat,lng,salary
https://jobs.51job.com/qinhuangdao/103206853.html?s=01&t=0,秦皇岛金海食品工业有限公司,,https://jobs.51job.com/qinhuangdao/103206853.html?s=01&t=0,39.943641,119.484398,
https://jobs.51job.com/shijiazhuang/93782601.html?s=01&t=0,河北柳工机械贸易有限公司,,https://jobs.51job.com/shijiazhuang/93782601.html?s=01&t=0,38.048684,114.520828,
https://jobs.51job.com/shijiazhuang/94900511.html?s=01&t=0,深圳欧瑞特供应链管理有限公司,仓管员(石家庄）,https://jobs.51job.com/shijiazhuang/94900511.html?s=01&t=0,38.096708,114.521654,2.8-4千/月
https://jobs.51job.com/langfang/103255619.html?s=01&t=0,河北永通电子科技有限公司,,https://jobs.51job.com/langfang/103255619.html?s=01&t=0,39.526956,116.705674,
https://jobs.51job.com/langfang/103249498.html?s=01&t=0,北京资源亿家控股集团有限公司,仓库管理员,https://jobs.51job.com/langfang/103249498.html?s=01&t=0,39.520968,116.152518,3-4.5千/月
https://jobs.51job.com/shijiazhuang/103243469.html?s=01&t=0,石家庄雨墨教育科技有限公司,,https://jobs.51job.com/shijiazhuang/103243469.html?s=01&t=0,38.023723,114.465570,
https://jobs.51job.com/langfang/102104034.html?s=01&t=0,常山众卡运力供应链管理有限公司,,https://jobs.51job.com/langfang/102104034.html?s=01&t=0,39.602527,116.686737,
https://jobs.51job.com/tangshan/103117628.html?s=01&t=0,易高服务管理有限公司,,https://jobs.51job.com/tangshan/103117628.html?s=01&t=0,39.906695,117.745243,
https://jobs.51job.com/baoding/59560142.html?s=01&t=0,保定轩宇汽车集团有限公司,,https://jobs.51job.com/baoding/59560142.html?s=01&t=0,38.913773,115.476136,
https://jobs.51job.com/tangshan/95810225.html?s=01&t=0,唐山市凤凰人家食品有限公司,仓库管理员,https://jobs.51job.com/tangshan/95810225.html?s=01&t=0,39.702278,118.154416,3-3.5千/月
https://jobs.51job.com/langfang/98632210.html?s=01&t=0,天地华宇集团,,https://jobs.51job.com/langfang/98632210.html?s=01&t=0,39.419868,116.321859,
https://jobs.51job.com/langfang/99142628.html?s=01&t=0,河北顺丰速运有限公司廊坊分公司,00851-物流调度专员,https://jobs.51job.com/langfang/99142628.html?s=01&t=0,39.608341,116.767163,4.5-6.5千/月
https://jobs.51job.com/cangzhou/103152952.html?s=01&t=0,北京博润佳科技有限公司,,https://jobs.51job.com/cangzhou/103152952.html?s=01&t=0,38.418722,117.313031,
https://jobs.51job.com/qinhuangdao/103157361.html?s=01&t=0,海湾安全技术有限公司,,https://jobs.51job.com/qinhuangdao/103157361.html?s=01&t=0,39.937944,119.553231,
https://jobs.51job.com/yiwu/97791931.html?s=01&t=0,浙江义利汽车零部件有限公司,设备管理科长,https://jobs.51job.com/yiwu/97791931.html?s=01&t=0,29.269570,120.241582,1-1.5万/月
https://jobs.51job.com/shijiazhuang/89897566.html?s=01&t=0,南昌良良实业有限公司,石家庄仓管,https://jobs.51job.com/shijiazhuang/89897566.html?s=01&t=0,38.107547,114.524736,3-4.5千/月
https://jobs.51job.com/xingtai/80752200.html?s=01&t=0,河北永明地质工程机械有限公司,,https://jobs.51job.com/xingtai/80752200.html?s=01&t=0,37.264265,114.816628,
https://jobs.51job.com/shijiazhuang/103332267.html?s=01&t=0,京信通信系统（中国）有限公司,仓储物流主管,https://jobs.51job.com/shijiazhuang/103332267.html?s=01&t=0,38.036831,114.518035,4.5-6千/月
https://jobs.51job.com/cangzhou/103297450.html?s=01&t=0,帕缇朵（北京）国际生物科技有限公司,,https://jobs.51job.com/cangzhou/103297450.html?s=01&t=0,38.597233,116.839550,
https://jobs.51job.com/shijiazhuang/103312174.html?s=01&t=0,美菜网,,https://jobs.51job.com/shijiazhuang/103312174.html?s=01&t=0,38.043298,114.505998,
https://jobs.51job.com/langfang/103299965.html?s=01&t=0,深圳综合信兴物流有限公司,仓库主管,https://jobs.51job.com/langfang/103299965.html?s=01&t=0,39.327852,116.505428,5-6千/月
https://jobs.51job.com/shijiazhuang/103332696.html?s=01&t=0,石家庄雨墨教育科技有限公司,,https://jobs.51job.com/shijiazhuang/103332696.html?s=01&t=0,38.023723,114.465570,
https://jobs.51job.com/tangshan/103277111.html?s=01&t=0,钴得暖业（唐山曹妃甸）科技有限公司,库房主管,https://jobs.51job.com/tangshan/103277111.html?s=01&t=0,39.112329,118.487875,3-4.5千/月
https://jobs.51job.com/dalian-xgq/103282412.html?s=01&t=0,大连诚源船务有限公司,,https://jobs.51job.com/dalian-xgq/103282412.html?s=01&t=0,38.933535,121.637092,
https://jobs.51job.com/shijiazhuang/103300696.html?s=01&t=0,北京顶通物流有限公司,,https://jobs.51job.com/shijiazhuang/103300696.html?s=01&t=0,38.091749,114.320598,
https://jobs.51job.com/handan/102762585.html?s=01&t=0,河北金力新能源科技股份有限公司,仓库主管,https://jobs.51job.com/handan/102762585.html?s=01&t=0,36.752804,114.530105,5-8千/月
https://jobs.51job.com/shijiazhuang/97201389.html?s=01&t=0,石家庄苏宁易购商贸有限公司,,https://jobs.51job.com/shijiazhuang/97201389.html?s=01&t=0,38.048684,114.520828,
https://jobs.51job.com/shijiazhuang/85146042.html?s=01&t=0,益海（石家庄）粮油工业有限公司,物流储备,https://jobs.51job.com/shijiazhuang/85146042.html?s=01&t=0,38.034453,114.681570,3.5-4.5千/月
https://jobs.51job.com/langfang/99706760.html?s=01&t=0,廊坊市新思维科技有限公司,,https://jobs.51job.com/langfang/99706760.html?s=01&t=0,39.592213,116.779303,
https://jobs.51job.com/baoding/66352288.html?s=01&t=0,上海龙渤物流有限公司,,https://jobs.51job.com/baoding/66352288.html?s=01&t=0,38.808011,115.472823,
https://jobs.51job.com/shijiazhuang/89898971.html?s=01&t=0,石家庄英利体育用品有限公司,,https://jobs.51job.com/shijiazhuang/89898971.html?s=01&t=0,38.006661,114.518928,
https://jobs.51job.com/tangshan/68056577.html?s=01&t=0,唐山杭叉叉车销售有限公司,,https://jobs.51job.com/tangshan/68056577.html?s=01&t=0,39.725539,118.167717,
https://jobs.51job.com/shijiazhuang/96351390.html?s=01&t=0,河北世博包装食品机械有限公司,,https://jobs.51job.com/shijiazhuang/96351390.html?s=01&t=0,38.045387,114.494100,
https://jobs.51job.com/shijiazhuang/99237946.html?s=01&t=0,石家庄市安瑞尔机械制造有限公司,仓库管理员,https://jobs.51job.com/shijiazhuang/99237946.html?s=01&t=0,38.070528,114.420887,2-4千/月
https://jobs.51job.com/xingtai/101176549.html?s=01&t=0,广宗牧原农牧有限公司,分场仓管（上市公司+五险一金）,https://jobs.51job.com/xingtai/101176549.html?s=01&t=0,37.534591,115.248547,3.5-8千/月
https://jobs.51job.com/cangzhou/92314115.html?s=01&t=0,河北天成药业股份有限公司,仓库保管员,https://jobs.51job.com/cangzhou/92314115.html?s=01&t=0,38.288822,116.942536,2.8-3.5千/月
https://jobs.51job.com/langfang/102243582.html?s=01&t=0,北京普罗格科技股份有限公司,,https://jobs.51job.com/langfang/102243582.html?s=01&t=0,39.602527,116.686737,
https://jobs.51job.com/shijiazhuang/100039111.html?s=01&t=0,杭州维时科技有限公司,仓库管理员,https://jobs.51job.com/shijiazhuang/100039111.html?s=01&t=0,38.048420,114.511182,4-6千/月
https://jobs.51job.com/tangshan/99539728.html?s=01&t=0,天津市中仕众创空间有限公司,聘有意愿转行计算机互联网行业人员,https://jobs.51job.com/tangshan/99539728.html?s=01&t=0,39.630775,118.182606,4.5-6千/月
https://jobs.51job.com/cangzhou/101293111.html?s=01&t=0,北京万集科技股份有限公司,,https://jobs.51job.com/cangzhou/101293111.html?s=01&t=0,38.598388,116.900292,
https://jobs.51job.com/handan/98066455.html?s=01&t=0,Hellobike,,https://jobs.51job.com/handan/98066455.html?s=01&t=0,36.616164,114.452713,
https://jobs.51job.com/shijiazhuang/101830711.html?s=01&t=0,石家庄银河微波技术有限公司,结构库房,https://jobs.51job.com/shijiazhuang/101830711.html?s=01&t=0,38.056716,114.354551,2-4千/月
https://jobs.51job.com/dalian-xgq/103282274.html?s=01&t=0,大连诚源船务有限公司,招聘实在干活工人6000工资月开,https://jobs.51job.com/dalian-xgq/103282274.html?s=01&t=0,38.933535,121.637092,6-8千/月
https://jobs.51job.com/yanjiao/98552316.html?s=01&t=0,合众高科（北京）环保技术股份有限公司,仓库管理员,https://jobs.51job.com/yanjiao/98552316.html?s=01&t=0,40.003558,116.802534,3-4.5千/月
https://jobs.51job.com/baoding/97787946.html?s=01&t=0,保定市北市区金圣达美容美发用品商行,仓库管理员(职位编号：19),https://jobs.51job.com/baoding/97787946.html?s=01&t=0,38.865279,115.486672,3-4.5千/月
https://jobs.51job.com/tangshan/100732731.html?s=01&t=0,唐山荣川实业集团有限公司,备件经理,https://jobs.51job.com/tangshan/100732731.html?s=01&t=0,39.675820,118.115243,4.5-6千/月
https://jobs.51job.com/qinhuangdao/96120505.html?s=01&t=0,秦皇岛中仕科技开发有限公司,网络部双休五险无经验要求,https://jobs.51job.com/qinhuangdao/96120505.html?s=01&t=0,39.948214,119.607122,4-6千/月
https://jobs.51job.com/shijiazhuang/90135562.html?s=01&t=0,北京天健君安经贸有限公司,仓库管理员,https://jobs.51job.com/shijiazhuang/90135562.html?s=01&t=0,38.013108,114.477134,4-6千/月
https://jobs.51job.com/langfang/96604387.html?s=01&t=0,廊坊市素泰商贸有限公司,仓库管理员,https://jobs.51job.com/langfang/96604387.html?s=01&t=0,39.072458,116.707768,3-4.5千/月
https://jobs.51job.com/langfang/103656582.html?s=01&t=0,共和兴塑胶（廊坊）有限公司,库管员,https://jobs.51job.com/langfang/103656582.html?s=01&t=0,116.768652,116.768652,3-4千/月
